Name,Fulladdress,Street,Municipality,Categories,Phone,Phones,Claimed,Review Count,Average Rating,Review URL,Google Maps URL,Latitude,Longitude,Website,Domain,Opening hours,Featured image,Cid,Place Id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Garodia International Centre for Learning,"55, 90 Feet Rd, Garodia Nagar, Ghatkopar East, Mumbai, Maharashtra 400077","55, 90 Feet Rd","Garodia Nagar, Ghatkopar East",School,081081 77377,"081081 77377, +91 81081 77377",YES,92,4.3,https://search.google.com/local/reviews?placeid=ChIJk_QGPyXG5zsRY2VtrNr_pi4&q=Mumbai+all+schools&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=3361655486539457891,19.0748994,72.9060813,https://giclm.edu.in/,giclm.edu.in,"Sunday:[8 am–6 pm], Monday:[8 am–6 pm], Tuesday:[8 am–6 pm], Wednesday:[8 am–6 pm], Thursday:[8 am–6 pm], Friday:[8 am–6 pm], Saturday:[8 am–6 pm]",https://lh5.googleusercontent.com/p/AF1QipPL9utz-4uRb3SH76HX0CIPSHst5dlLyNaY2xaU=w138-h92-k-no,3.36E+18,ChIJk_QGPyXG5zsRY2VtrNr_pi4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All Saints English School,"40-C/7, Govandi Slums, Govandi West, Adasa Nagar, Shivaji Nagar, Mumbai, Maharashtra 400043",40-C/7,"Govandi Slums, Govandi West, Adasa Nagar, Shivaji Nagar",School,C36vZua7MO6WnesP68uByAs,,NO,14,3.9,https://search.google.com/local/reviews?placeid=ChIJEYC6Y2rG5zsRvgKl0vtie34&q=Mumbai+all+schools&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=9113987104624673470,19.0656867,72.925617,,,,https://lh5.googleusercontent.com/p/AF1QipMCASAetClBu2j8bgTA0qrlEGEBSeKJ0hjytDy_=w80-h168-k-no,9.11E+18,ChIJEYC6Y2rG5zsRvgKl0vtie34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mumbai Public School,"Public School (CBSE, Military Rd, Raje Shivaji Nagar, Marol, Andheri East, Mumbai, Maharashtra 400072",Public School (CBSE,Military Rd,School,C36vZua7MO6WnesP68uByAs,,NO,2,5,https://search.google.com/local/reviews?placeid=ChIJt18zSgDJ5zsRcWEuZuaNPsE&q=Mumbai+all+schools&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=13924723118572462449,19.1181725,72.8855233,,,,https://lh5.googleusercontent.com/p/AF1QipN7tMSmF4SlOFAsH8fg76ROGCr-YViP13FRhI2I=w153-h92-k-no,1.39E+19,ChIJt18zSgDJ5zsRcWEuZuaNPsE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Joseph’s Convent International School,"8, Manuel Gonsalves Rd, Bandra West, Mumbai, Maharashtra 400050","8, Manuel Gonsalves Rd",Bandra West,Primary school,096196 74298,"096196 74298, +91 96196 74298",NO,58,4.7,https://search.google.com/local/reviews?placeid=ChIJE61itz_J5zsRCxyytB6uwwU&q=Mumbai+all+schools&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=415367037552040971,19.0559967,72.8295007,https://stjosephsinternational.com/,stjosephsinternational.com,,https://lh5.googleusercontent.com/p/AF1QipPJ77CrG0rTv9LAxKs2KTBbE6LRo-Lq-DnRHI6h=w80-h169-k-no,4.15E+17,ChIJE61itz_J5zsRCxyytB6uwwU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOMBAY SCOTTISH SCHOOL,"2VJ3+XQG, Rd Number 5, Matunga Fatak, Brhmanwada, Matunga East, Mumbai, Maharashtra 400019",2VJ3+XQG,Rd Number 5,School,C36vZua7MO6WnesP68uByAs,,NO,28,4.8,https://search.google.com/local/reviews?placeid=ChIJcy0T05nP5zsRRa48h-YAgMk&q=Mumbai+all+schools&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=14519606188753858117,19.0324398,72.8544416,http://bombayscottish.in/powai/home.php,bombayscottish.in,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=h6OGh9pNcO8aibfg8fVOAw&cb_client=search.gws-prod.gps&w=80&h=92&yaw=334.10306&pitch=0&thumbfov=100,1.45E+19,ChIJcy0T05nP5zsRRa48h-YAgMk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JBCN International School Oshiwara,"Survey No. 41, CTS No. 1, Off Andheri Link Road, Behind Tarapore Towers, Mhada Colony, Oshiwara, Andheri West, Mumbai, Maharashtra 400058","Survey No. 41, CTS No. 1, Off Andheri Link Road, Behind Tarapore Towers","Mhada Colony, Oshiwara, Andheri West",International school,022 2630 2441,"022 2630 2441, +91 22 2630 2441",YES,117,4.6,https://search.google.com/local/reviews?placeid=ChIJnao_bj-25zsRnyhN_dGc_1g&q=Mumbai+all+schools&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=6413016820110665887,19.1471728,72.8302997,https://bit.ly/3GPMCui,bit.ly,"Sunday:[Closed], Monday:[8 am–5 pm], Tuesday:[8 am–5 pm], Wednesday:[8 am–5 pm], Thursday:[8 am–5 pm], Friday:[8 am–5 pm], Saturday:[9 am–1:30 pm]",https://lh5.googleusercontent.com/p/AF1QipPYrkQRqTTi0QGJ4VXUCzS7fOVcERWhP_SPqTG1=w160-h92-k-no,6.41E+18,ChIJnao_bj-25zsRnyhN_dGc_1g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ORCHIDS The International School - CBSE School in Chunabhatti, Sion","Next to jogani Industrial Estate, Near ATI Staff Quarter, opp. Axis Bank Chunabhatti, Sion East, Mumbai, Maharashtra 400024","Next to jogani Industrial Estate, Near ATI Staff Quarter",opp. Axis Bank Chunabhatti,"CBSE School,International school,Preschool",088888 88999,"088888 88999, +91 88888 88999",YES,104,4.4,https://search.google.com/local/reviews?placeid=ChIJb5NvcETJ5zsRarQG0e0VwG4&q=Mumbai+all+schools&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=7980402650858828906,19.0535611,72.8774434,https://www.orchidsinternationalschool.com/mumbai-branches/sion/?utm_source=googlemaps&utm_medium=website&utm_campaign=maps-listing,orchidsinternationalschool.com,"Sunday:[9 am–6 pm], Monday:[9 am–6 pm], Tuesday:[9 am–6 pm], Wednesday:[9 am–6 pm], Thursday:[9 am–6 pm], Friday:[9 am–6 pm], Saturday:[9 am–6 pm]",https://lh5.googleusercontent.com/p/AF1QipPORj7gpePebf1sijtsfHpiE03BmER-Xs6pWFy3=w133-h92-k-no,7.98E+18,ChIJb5NvcETJ5zsRarQG0e0VwG4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Holy Family High School,"3WC4+FF2, Pestom Sagar Rd Number 4, Chembur West, Pestom Sagar Colony, Ghatkopar East, Mumbai, Maharashtra 400089",3WC4+FF2,Pestom Sagar Rd Number 4,High school,022 2525 9708,"022 2525 9708, +91 22 2525 9708",NO,155,4.2,https://search.google.com/local/reviews?placeid=ChIJM9niUFbP5zsRUsq7_qDh_gU&q=Mumbai+all+schools&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=432030695858883154,19.07114,72.9061494,https://www.facebook.com/hfhs.in/,facebook.com,,https://lh5.googleusercontent.com/p/AF1QipOAKz-eMzVzKhcIbaNvtS_lfmO5Y6ca2QSxwHWS=w163-h92-k-no,4.32E+17,ChIJM9niUFbP5zsRUsq7_qDh_gU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RIMS International School and Junior College, Mumbai ( IGCSE to A levels & BBA )",,Windsor Grande Residences,"RIMS, Shlok House, Next to Samartha Aangan, Near Walawalkar Garden Oshiwara, Off New Link Rd, Godrej Nature's Basket Lane, Close to Marks & Spencer","International school,CBSE School,High school,Higher secondary school,ICSE School,Nursery school,Playgroup,Preschool,School,Secondary school",099306 74637,"099306 74637, +91 99306 74637",YES,597,4.8,https://search.google.com/local/reviews?placeid=ChIJ7SKc26HJ5zsRDhpzg7yw7a0&q=Mumbai+all+schools&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=12532867661747657230,19.1514807,72.8297844,https://www.rims.ac.in/,rims.ac.in,"Sunday:[Open 24 hours], Monday:[Open 24 hours], Tuesday:[Open 24 hours], Wednesday:[Open 24 hours], Thursday:[Open 24 hours], Friday:[Open 24 hours], Saturday:[Open 24 hours]",https://lh5.googleusercontent.com/p/AF1QipM_ISPbseLSCqp0ObVcQ6zMnEfKA2ShTzjhXT14=w138-h92-k-no,1.25E+19,ChIJ7SKc26HJ5zsRDhpzg7yw7a0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kohinoor Blossoms - Vidyavihar, Mumbai","Kohinoor Education Complex, Kirol Rd, Kurla West, Kurla, Mumbai, Maharashtra 400070",Kohinoor Education Complex,Kirol Rd,Preschool,022 6788 7770,"022 6788 7770, +91 22 6788 7770",YES,86,4.7,https://search.google.com/local/reviews?placeid=ChIJ2cFLoSoH6DsRpIRX8ug_K80&q=Mumbai+all+schools&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=14783980471504569508,19.0816201,72.8852581,http://www.kohinoorblossoms.ac.in/,kohinoorblossoms.ac.in,,https://lh5.googleusercontent.com/p/AF1QipMONaDnp7pV344JABto_szhzr3O83VZahKievFR=w121-h92-k-no,1.48E+19,ChIJ2cFLoSoH6DsRpIRX8ug_K80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bombay Scottish School, Mahim","153, Swatantryaveer Savarkar Rd, Mahim West, Mahim, Mumbai, Maharashtra 400016","153, Swatantryaveer Savarkar Rd","Mahim West, Mahim","School,High school",022 2445 1365,"022 2445 1365, +91 22 2445 1365",YES,904,4.7,https://search.google.com/local/reviews?placeid=ChIJY-Y8Q83O5zsRb1ivvmLYMAM&q=Mumbai+all+schools&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=229921499613452399,19.0341256,72.8391031,http://bombayscottish.in/mahim/home.php,bombayscottish.in,"Sunday:[Closed], Monday:[8 am–5 pm], Tuesday:[8 am–5 pm], Wednesday:[8 am–5 pm], Thursday:[8 am–5 pm], Friday:[8 am–5 pm], Saturday:[Closed]",https://lh5.googleusercontent.com/p/AF1QipP6h3AGeRZJ4974cks6Q0c6-07MnvnHsBdI13WD=w122-h92-k-no,2.30E+17,ChIJY-Y8Q83O5zsRb1ivvmLYMAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Little Angels' International School,"CS No. 6 Part, Shastri Lane, behind Manav Seva Sangh Hall, Sion Hospital Colony, Sion, Mumbai, Maharashtra 400022","CS No. 6 Part, Shastri Lane",behind Manav Seva Sangh Hall,International school,098202 14667,"098202 14667, +91 98202 14667",YES,201,4.3,https://search.google.com/local/reviews?placeid=ChIJ93jmDSzP5zsRUv7RnCljaRA&q=Mumbai+all+schools&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=1182585407537282642,19.0330672,72.8583091,http://littleangels-sion.in/,littleangels-sion.in,"Sunday:[Closed], Monday:[9 am–4 pm], Tuesday:[9 am–4 pm], Wednesday:[9 am–4 pm], Thursday:[9 am–4 pm], Friday:[9 am–4 pm], Saturday:[Closed]",https://lh5.googleusercontent.com/p/AF1QipMvoJF3Cz9YUz9HlB1RlpkD8XifNs6ubE3w6aEn=w80-h106-k-no,1.18E+18,ChIJ93jmDSzP5zsRUv7RnCljaRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Greater Mumbai Education Societys School,"Hanuman Road, Near Siddhartha Society, 1st Left From, Om Shri Siddhivinayak Society, Navpada, Paranjape Nagar, Vile Parle East, Mumbai, Maharashtra 400057","Hanuman Road, Near Siddhartha Society, 1st Left From","Om Shri Siddhivinayak Society, Navpada, Paranjape Nagar",High school,022 2616 6935,"022 2616 6935, +91 22 2616 6935",NO,101,4.3,https://search.google.com/local/reviews?placeid=ChIJBcidpLXJ5zsRJJc_yFRrOvY&q=Mumbai+all+schools&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=17742611693860525860,19.1039467,72.8490631,,,,https://lh5.googleusercontent.com/p/AF1QipPHNs8XfBiwDeChOuOEcDXjoQFxQIPKEC942bRS=w121-h92-k-no,1.77E+19,ChIJBcidpLXJ5zsRJJc_yFRrOvY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mumbai Utkal English High School,"3VMQ+CJJ, Naupada lane, l.b.s., Lal Bahadur Shastri Marg, Kurla West, behind Naaz Hotel Family Restaurant, Mumbai, Maharashtra 400070",3VMQ+CJJ,"Naupada lane, l.b.s., Lal Bahadur Shastri Marg, Kurla West","High school,School",022 2504 0538,"022 2504 0538, +91 22 2504 0538",NO,39,3.7,https://search.google.com/local/reviews?placeid=ChIJB7bOs4fI5zsRFGGLj3hDSlQ&q=Mumbai+all+schools&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=6073741232545947924,19.0835849,72.8890115,,,,https://lh5.googleusercontent.com/p/AF1QipORQrAaJgF4k75-VxxzwbNhR_7gx5Bmxjq4S3Ls=w122-h92-k-no,6.07E+18,ChIJB7bOs4fI5zsRFGGLj3hDSlQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KLAY Centre for Child Development and Care - One International Centre Tower,"One International Centre, Indiabulls Financial Center Tower-2, Podium 2, Senapati Bapat Marg, Dadar West, Prabhadevi, Mumbai, Maharashtra 400013",One International Centre,Indiabulls Financial Center Tower-2,Day care center,C36vZua7MO6WnesP68uByAs,,YES,15,4.9,https://search.google.com/local/reviews?placeid=ChIJE-dr9rXP5zsREfbecJrhxZ0&q=Mumbai+all+schools&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=11368740887801558545,19.0103729,72.8353231,https://www.klayschools.com/daycare-preschool/mumbai/oic/?utm_source=googlelistng&utm_medium=gmb&utm_campaign=googlebusinessOIC,klayschools.com,"Sunday:[Closed], Monday:[8:30 am–7:30 pm], Tuesday:[8:30 am–7:30 pm], Wednesday:[8:30 am–7:30 pm], Thursday:[8:30 am–7:30 pm], Friday:[8:30 am–7:30 pm], Saturday:[9 am–2 pm]",,1.14E+19,ChIJE-dr9rXP5zsREfbecJrhxZ0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kanakia International School,"Ghatkopar - Mankhurd Link Rd, near Kanakia School (CBSE Board, ACC Nagar, Chedda Nagar, Mumbai, Maharashtra 400043",Ghatkopar - Mankhurd Link Rd,near Kanakia School (CBSE Board,"International school,CBSE School",074000 91646,"074000 91646, +91 74000 91646",YES,209,4.4,https://search.google.com/local/reviews?placeid=ChIJO7YaoxfG5zsRfKxAdd3WFT0&q=Mumbai+all+schools&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=4401660457467817084,19.0617833,72.913639,https://kanakiaschools.org/,kanakiaschools.org,"Sunday:[Closed], Monday:[8 am–5 pm], Tuesday:[8 am–5 pm], Wednesday:[8 am–5 pm], Thursday:[8 am–5 pm], Friday:[8 am–5 pm], Saturday:[9 am–1 pm]",https://lh5.googleusercontent.com/p/AF1QipO2Su5nZeDJS0YZIkCGt5jpS0mJu4OUxqE_0NjX=w138-h92-k-no,4.40E+18,ChIJO7YaoxfG5zsRfKxAdd3WFT0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mumbai Public School CBSE Rajawadi,"RN Gandhi Rd, Rajawadi Colony, Vidya Vihar East, Ghatkopar East, Mumbai, Maharashtra 400077","RN Gandhi Rd, Rajawadi Colony","Vidya Vihar East, Ghatkopar East","CBSE School,High school,Primary school",EX6vZtGwCdmbseMPioLU8Qs,,NO,53,4.7,https://search.google.com/local/reviews?placeid=ChIJW585bWHH5zsRoCjt5gEQIUc&q=Mumbai+all+schools&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=5125395451279648928,19.0779779,72.8994621,https://rajawadi.mumbaipublicschools.in/,mumbaipublicschools.in,"Sunday:[Closed], Monday:[7:10 am–4:30 am], Tuesday:[7:10 am–4:30 am], Wednesday:[7:10 am–4:30 am], Thursday:[7:10 am–4:30 am], Friday:[7:10 am–4:30 am], Saturday:[7:10 am–3:30 am]",https://lh5.googleusercontent.com/p/AF1QipOjCYjUQKkIUbiiDzeASJ2Y3Qz_d6HMX7t3tp70=w163-h92-k-no,5.13E+18,ChIJW585bWHH5zsRoCjt5gEQIUc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"The Universal School, Ghatkopar","Plot No, 17, Tilak Rd, near Lion’s Garden, Sindhu Wadi, Ghatkopar East, Mumbai, Maharashtra 400077","Plot No, 17, Tilak Rd",near Lion’s Garden,School,022 4194 7766,"022 4194 7766, +91 22 4194 7766",YES,263,4.5,https://search.google.com/local/reviews?placeid=ChIJrz_I2C7G5zsR4W9VrDUPyWg&q=Mumbai+all+schools&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=7550582973462310881,19.0759938,72.9052142,http://ghatkopar.universalschool.edu.in/,universalschool.edu.in,"Sunday:[Closed], Monday:[9 am–6 pm], Tuesday:[9 am–6 pm], Wednesday:[9 am–6 pm], Thursday:[9 am–6 pm], Friday:[9 am–6 pm], Saturday:[9 am–6 pm]",https://lh5.googleusercontent.com/p/AF1QipOBM-r3CGR9wLVu-EKOEAZmwY2w9T5JfZ7YRurN=w138-h92-k-no,7.55E+18,ChIJrz_I2C7G5zsR4W9VrDUPyWg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All India Education Society High School,"Mohili Village, khavanekar wadi Society, Kajupada Pipeline Rd, Pereira Wadi, Saki Naka, Mumbai, Maharashtra 400072",Mohili Village,khavanekar wadi Society,School,022 2852 3869,"022 2852 3869, +91 22 2852 3869",NO,160,4.4,https://search.google.com/local/reviews?placeid=ChIJFytU7W3I5zsRCkPN0IiGA78&q=Mumbai+all+schools&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=13763992808351154954,19.0988968,72.8937336,,,,https://lh5.googleusercontent.com/p/AF1QipOu-QmKTbdlSjStGh0NQLjhK9VFpC8eLHE8VWWM=w80-h106-k-no,1.38E+19,ChIJFytU7W3I5zsRCkPN0IiGA78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Garodia International Centre for Learning,"55, 90 Feet Rd, Garodia Nagar, Ghatkopar East, Mumbai, Maharashtra 400077","55, 90 Feet Rd","Garodia Nagar, Ghatkopar East",School,081081 77377,"081081 77377, +91 81081 77377",YES,92,4.3,https://search.google.com/local/reviews?placeid=ChIJk_QGPyXG5zsRY2VtrNr_pi4&q=Mumbai+all+schools&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=3361655486539457891,19.0748994,72.9060813,https://giclm.edu.in/,giclm.edu.in,"Sunday:[8 am–6 pm], Monday:[8 am–6 pm], Tuesday:[8 am–6 pm], Wednesday:[8 am–6 pm], Thursday:[8 am–6 pm], Friday:[8 am–6 pm], Saturday:[8 am–6 pm]",https://lh5.googleusercontent.com/p/AF1QipPL9utz-4uRb3SH76HX0CIPSHst5dlLyNaY2xaU=w138-h92-k-no,3.36E+18,ChIJk_QGPyXG5zsRY2VtrNr_pi4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RIMS International School and Junior College, Mumbai ( IGCSE to A levels & BBA )",,Windsor Grande Residences,"RIMS, Shlok House, Next to Samartha Aangan, Near Walawalkar Garden Oshiwara, Off New Link Rd, Godrej Nature's Basket Lane, Close to Marks & Spencer","International school,CBSE School,High school,Higher secondary school,ICSE School,Nursery school,Playgroup,Preschool,School,Secondary school",099306 74637,"099306 74637, +91 99306 74637",YES,597,4.8,https://search.google.com/local/reviews?placeid=ChIJ7SKc26HJ5zsRDhpzg7yw7a0&q=Mumbai+all+schools&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=12532867661747657230,19.1514807,72.8297844,https://www.rims.ac.in/,rims.ac.in,"Sunday:[Open 24 hours], Monday:[Open 24 hours], Tuesday:[Open 24 hours], Wednesday:[Open 24 hours], Thursday:[Open 24 hours], Friday:[Open 24 hours], Saturday:[Open 24 hours]",https://lh5.googleusercontent.com/p/AF1QipM_ISPbseLSCqp0ObVcQ6zMnEfKA2ShTzjhXT14=w138-h92-k-no,1.25E+19,ChIJ7SKc26HJ5zsRDhpzg7yw7a0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mumbai public school,"3V7R+C36, Shell Colony Rd, Sahakar Nagar1, Shell Colony, Sahakar Nagar, Chembur, Mumbai, Maharashtra 400071",3V7R+C36,Shell Colony Rd,School,EX6vZtGwCdmbseMPioLU8Qs,,NO,13,4.6,https://search.google.com/local/reviews?placeid=ChIJY8AQgZjI5zsRsD6Jrc8y0a0&q=Mumbai+all+schools&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=12524847906245131952,19.0635274,72.8901461,,,"Sunday:[Open 24 hours], Monday:[8 am–5 pm], Tuesday:[8 am–5 pm], Wednesday:[8 am–5 pm], Thursday:[8 am–5 pm], Friday:[8 am–5 pm], Saturday:[8 am–5 pm]",https://lh5.googleusercontent.com/p/AF1QipMlaBUGJW85dOXuVsFLSa9RQsLTGs4WvTNHwqF6=w122-h92-k-no,1.25E+19,ChIJY8AQgZjI5zsRsD6Jrc8y0a0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jamnabai Narsee International School,"Narsee Monjee Bhavan 7, N S Road No. 7, JVPD Scheme, Vile Parle West, Mumbai, Maharashtra 400049",Narsee Monjee Bhavan 7,N S Road No. 7,"School,ICSE School",022 6915 7576,"022 6915 7576, +91 22 6915 7576",NO,342,4.2,https://search.google.com/local/reviews?placeid=ChIJOx6r7sDJ5zsRe13V17LJPB8&q=Mumbai+all+schools&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=2250895683740851579,19.1055127,72.8322454,http://www.jns.ac.in/,jns.ac.in,"Sunday:[Closed], Monday:[8 am–5 pm], Tuesday:[8 am–5 pm], Wednesday:[8 am–5 pm], Thursday:[8 am–5 pm], Friday:[8 am–5 pm], Saturday:[Closed]",https://lh5.googleusercontent.com/p/AF1QipM_V9ubaxiQMpXGXPMgn_2IRvKwrhNk5rpEadQo=w122-h92-k-no,2.25E+18,ChIJOx6r7sDJ5zsRe13V17LJPB8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American School of Bombay,"SF2, G Block, Bandra-Kurla Complex Road, Bandra East, Mumbai, Maharashtra 400098","SF2, G Block, Bandra-Kurla Complex Road, Bandra East","Mumbai, Maharashtra 400098",Private educational institution,022 6772 7272,"022 6772 7272, +91 22 6772 7272",NO,129,4.5,https://search.google.com/local/reviews?placeid=ChIJv5IJcuzI5zsRtLuAOsaUQwk&q=Mumbai+all+schools&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=667540748886916020,19.0677569,72.8707673,http://www.asbindia.org/,asbindia.org,"Sunday:[Closed], Monday:[9 am–6 pm], Tuesday:[9 am–6 pm], Wednesday:[9 am–6 pm], Thursday:[9 am–6 pm], Friday:[9 am–6 pm], Saturday:[9 am–6 pm]",https://lh5.googleusercontent.com/p/AF1QipOK0JxkDfsUcZV6neslR6a4uhYCRzd-NXaW4jTD=w138-h92-k-no,6.68E+17,ChIJv5IJcuzI5zsRtLuAOsaUQwk,"Hingwala Vegetable Market, hingwalalane e, opp. Telephone Exchange Road, Ghatkopar, Mumbai, Maharashtra 400077",Hingwala Vegetable Market,hingwalalane e,Vegetable wholesale market,098337 98395,"098337 98395, +91 98337 98395",YES,110,4.8,https://search.google.com/local/reviews?placeid=ChIJF2yyDCzG5zsRts6SAeQD74Q&q=mumbai+all+vegetable+market&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=9578879210254159542,19.0833235,72.905781,,,"Sunday:[Open 24 hours], Monday:[Open 24 hours], Tuesday:[Open 24 hours], Wednesday:[Open 24 hours], Thursday:[Open 24 hours], Friday:[Open 24 hours], Saturday:[Open 24 hours]",https://lh5.googleusercontent.com/p/AF1QipNjDx3Su58CTprCwdU83qExGvEyMoJ-BcTB8cBW=w204-h92-k-no,9.58E+18,ChIJF2yyDCzG5zsRts6SAeQD74Q,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,
Vegetable Market,"15, Andheri - Kurla Rd, Wadia Colony, Kurla, Mumbai, Maharashtra 400070","15, Andheri - Kurla Rd","Wadia Colony, Kurla",Fruit and vegetable store,HX-vZreAMNaXseMPuobO6AY,,NO,173,4,https://search.google.com/local/reviews?placeid=ChIJ-_yJBIrI5zsRBfwC68fut3E&q=mumbai+all+vegetable+market&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=8194280589432650757,19.0848253,72.8806259,,,"Sunday:[9 am–11 pm], Monday:[9 am–11 pm], Tuesday:[9 am–11 pm], Wednesday:[9 am–11 pm], Thursday:[9 am–11 pm], Friday:[9 am–11 pm], Saturday:[9 am–11 pm]",https://lh5.googleusercontent.com/p/AF1QipPqUU3AaW6HAe-p0Kfx2Zjjjvz2If2Yonff3SR2=w122-h92-k-no,8.19E+18,ChIJ-_yJBIrI5zsRBfwC68fut3E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chembur Vegetable Market East,"1, DK Sandu Marg, Chembur West, Chembur Gaothan, Chembur, Mumbai, Maharashtra 400071","1, DK Sandu Marg","Chembur West, Chembur Gaothan, Chembur",Market,HX-vZreAMNaXseMPuobO6AY,,NO,3275,4.1,https://search.google.com/local/reviews?placeid=ChIJq6r6C6DI5zsRICxugSvbnvE&q=mumbai+all+vegetable+market&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=17410594189362474016,19.0629887,72.8984036,,,"Sunday:[10:15 am–9:35 pm], Monday:[10:15 am–9:36 pm], Tuesday:[10:15 am–9:35 pm], Wednesday:[10:15 am–9:35 pm], Thursday:[10:15 am–9:35 pm], Friday:[10:15 am–9:35 pm], Saturday:[10:15 am–9:35 pm]",https://lh5.googleusercontent.com/p/AF1QipOgpVONncCDErnPSrmS_R4kf71tfg-LufMCQAjv=w163-h92-k-no,1.74E+19,ChIJq6r6C6DI5zsRICxugSvbnvE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bhaji Market,"2R8M+9X5, Gokhale Rd, South, Dadar, Mumbai, Maharashtra 400028",2R8M+9X5,Gokhale Rd,Vegetable wholesale market,HX-vZreAMNaXseMPuobO6AY,,NO,149,4.1,https://search.google.com/local/reviews?placeid=ChIJE7IWxMPO5zsR_Z9q29kR3Cs&q=mumbai+all+vegetable+market&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=3160420665894019069,19.0158787,72.8349773,,,"Sunday:[8:30 am–8:30 pm], Monday:[8:30 am–8:30 pm], Tuesday:[8:30 am–8:30 pm], Wednesday:[8:30 am–8:30 pm], Thursday:[8:30 am–8:30 pm], Friday:[8:30 am–8:30 pm], Saturday:[8:30 am–8:30 pm]",https://lh5.googleusercontent.com/p/AF1QipMNwPQGaHDe1vCA38CXGwPj44jqkeeU4pM8HuTY=w80-h106-k-no,3.16E+18,ChIJE7IWxMPO5zsR_Z9q29kR3Cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
